LATITUDE,LONGITUDE,ALTITUDE
31.711264999999997,-12.7816325,35592
31.71324,-12.78043,35600
31.715215,-12.779227500000001,35608
31.71719,-12.778025,35616
31.71925,-12.7768225,35624
31.72131,-12.77562,35632
31.72337,-12.77442,35644
31.72543,-12.77322,35648
31.7274025,-12.772020000000001,35656
31.729374999999997,-12.77082,35664
31.7313475,-12.7696175,35672
31.73332,-12.768415000000001,35680
31.73538,-12.7672125,35688
31.73744,-12.76601,35696
31.7395,-12.7646375,35704
31.74156,-12.763265,35708
31.743535,-12.7618925,35716
31.74551,-12.76052,35724
31.747484999999998,-12.7593175,35732
31.74946,-12.758115,35736
31.75152,-12.7569125,35748
31.75358,-12.75571,35756
31.75564,-12.7545075,35764
31.7577,-12.753305000000001,35768
31.75976,-12.7521025,35776
31.76182,-12.7509,35784
31.76388,-12.7497,35792
31.76594,-12.7485,35796
31.7679125,-12.7473,35804
31.769885000000002,-12.7461,35808
31.7718575,-12.7448975,35816
31.77383,-12.743694999999999,35820
31.77589,-12.742492499999999,35828
31.77795,-12.74129,35832
31.78001,-12.739917499999999,35840
31.78207,-12.738544999999998,35848
31.784045,-12.7371725,35852
31.78602,-12.7358,35860
31.787995000000002,-12.7345975,35864
31.78997,-12.733395,35868
31.79203,-12.7321925,35872
31.79409,-12.73099,35880
31.79615,-12.729790000000001,35884
31.79821,-12.72859,35888
31.80027,-12.72739,35896
31.80233,-12.72619,35904
31.80439,-12.724987500000001,35904
31.80645,-12.723785,35912
31.808425,-12.7225825,35916
31.8104,-12.72138,35920
31.812375000000003,-12.7201775,35924
31.81435,-12.718975,35932
31.81641,-12.7177725,35936
31.81847,-12.71657,35940
31.82053,-12.7151975,35944
31.82259,-12.713825,35948
31.824562500000003,-12.712452500000001,35952
31.826535,-12.71108,35956
31.8285075,-12.709877500000001,35956
31.83048,-12.708675,35964
31.83254,-12.7074725,35968
31.834600000000002,-12.70627,35968
31.83666,-12.70507,35976
31.83872,-12.70387,35980
31.84078,-12.702670000000001,35984
31.84284,-12.70147,35988
31.8449,-12.7002675,35992
31.84696,-12.699065000000001,35992
31.848934999999997,-12.6978625,35996
31.85091,-12.69666,35996
31.852885,-12.6952875,36004
31.85486,-12.693915,36004
31.85692,-12.6925425,36004
31.85898,-12.69117,36004
31.86104,-12.6899675,36000
31.8631,-12.688765,36004
31.86516,-12.6875625,36004
31.86722,-12.68636,36000
31.86928,-12.6851575,36000
31.87134,-12.683955000000001,36000
31.8733125,-12.6827525,36000
31.875284999999998,-12.68155,36000
31.8772575,-12.68035,36004
31.87923,-12.67915,36000
31.88129,-12.67795,35996
31.88335,-12.67675,35996
31.88541,-12.675375,35996
31.88747,-12.674,35996
31.88953,-12.672625,35996
31.89159,-12.67125,35996
31.89365,-12.67005,35996
31.89571,-12.668849999999999,35996
31.89777,-12.66765,35996
31.89983,-12.66645,35992
31.901889999999998,-12.6652475,35992
31.90395,-12.664045,35992
31.905925,-12.6628425,35992
31.907899999999998,-12.66164,35996
31.909875,-12.6604375,35992
31.91185,-12.659234999999999,36000
31.91391,-12.6580325,35996
31.91597,-12.65683,35996
31.918029999999998,-12.655457499999999,35996
31.92009,-12.654084999999998,35996
31.922065,-12.6527125,36000
31.924039999999998,-12.65134,36000
31.926015,-12.6501375,36000
31.92799,-12.648935,36000
31.93005,-12.6477325,36000
31.93211,-12.64653,36000
31.934169999999998,-12.645330000000001,36000
31.93623,-12.64413,36000
31.9382025,-12.64293,36004
31.940175,-12.64173,36000
31.9421475,-12.640527500000001,36004
31.94412,-12.639325,36000
31.946180000000002,-12.6381225,36004
31.94824,-12.63692,36000
31.9503,-12.6355475,36004
31.95236,-12.634174999999999,36004
31.954335,-12.6328025,36004
31.956310000000002,-12.63143,36008
31.958285,-12.6302275,36012
31.96026,-12.629025,36016
31.962320000000002,-12.6278225,36012
31.96438,-12.62662,36012
31.96644,-12.62542,36016
31.9685,-12.624220000000001,36016
31.9704725,-12.62302,36016
31.972445,-12.62182,36016
31.974417499999998,-12.6206175,36012
31.97639,-12.619415,36012
31.97845,-12.6182125,36012
31.98051,-12.61701,36008
31.98257,-12.6158075,36004
31.98463,-12.614605000000001,36004
31.986604999999997,-12.6134025,36004
31.98858,-12.6122,36000
31.990555,-12.6108275,36004
31.99253,-12.609455,36004
31.99459,-12.6080825,36004
31.996650000000002,-12.60671,36004
31.998710000000003,-12.6055075,36004
32.00077,-12.604305,36008
32.002745000000004,-12.6031025,36004
32.004720000000006,-12.6019,36004
32.006695,-12.6007,36004
32.00867,-12.599499999999999,36004
32.01073,-12.5983,36004
32.01279,-12.5971,36000
32.01485,-12.5958975,36004
32.01691,-12.594695,36000
32.01897,-12.5934925,36000
32.021029999999996,-12.59229,35996
32.023089999999996,-12.5909175,36000
32.02515,-12.589545000000001,35996
32.0271225,-12.5881725,35996
32.029095,-12.5868,35996
32.0310675,-12.5855975,35996
32.03304,-12.584395,35996
32.0351,-12.5831925,35992
32.03716,-12.58199,35992
32.03922,-12.5807875,35996
32.04128,-12.579585,35992
32.043255,-12.5783825,35992
32.045230000000004,-12.57718,35988
32.047205,-12.575980000000001,35984
32.04918,-12.57478,35988
32.05124,-12.57358,35984
32.0533,-12.57238,35984
32.05536,-12.571005,35988
32.05742,-12.56963,35984
32.059395,-12.568255,35984
32.06137,-12.56688,35988
32.063345,-12.56568,35988
32.06532,-12.56448,35992
32.0673775,-12.563279999999999,35992
32.069435,-12.56208,36000
32.0714925,-12.5608775,36004
32.07355,-12.559675,36008
32.075525,-12.5584725,36008
32.0775,-12.55727,36008
32.079474999999995,-12.55607,36012
32.08145,-12.554870000000001,36012
32.08351,-12.55367,36012
32.08557,-12.55247,36016
32.08763,-12.551095,36008
32.08969,-12.54972,36012
32.091665,-12.548345,36012
32.09363999999999,-12.54697,36008
32.095614999999995,-12.545770000000001,36012
32.09759,-12.54457,36012
32.09965,-12.54337,36008
32.10171,-12.54217,36008
32.10377,-12.5409675,36008
32.10583,-12.539765,36008
32.10789,-12.5385625,36008
32.10995,-12.53736,36008
32.11201,-12.5361575,36008
32.11407,-12.534955,36004
32.1160425,-12.5337525,36008
32.118015,-12.53255,36008
32.1199875,-12.5311775,36004
32.12196,-12.529805,36008
32.12402,-12.528432500000001,36008
32.12608,-12.52706,36008
32.12814,-12.5258575,36008
32.1302,-12.524655,36004
32.132175000000004,-12.5234525,36008
32.134150000000005,-12.52225,36008
32.136125,-12.521049999999999,36012
32.1381,-12.51985,36008
32.14016,-12.518650000000001,36012
32.14222,-12.51745,36012
32.14428,-12.516075,36012
32.14634,-12.514700000000001,36012
32.148315000000004,-12.513325,36016
32.15029,-12.51195,36012
32.152265,-12.51075,36016
32.15424,-12.50955,36016
32.1563,-12.50835,36012
32.15836,-12.50715,36016
32.16042,-12.5059475,36016
32.16248,-12.504745,36016
32.1644525,-12.5035425,36016
32.166425000000004,-12.50234,36020
32.1683975,-12.5011375,36016
32.17037,-12.499935,36016
32.17243,-12.4987325,36016
32.17449,-12.49753,36016
32.17655,-12.496157499999999,36016
32.17861,-12.494785,36016
32.18067,-12.4934125,36020
32.18273,-12.49204,36020
32.18479,-12.490839999999999,36020
32.18685,-12.48964,36020
32.188825,-12.48844,36020
32.190799999999996,-12.48724,36024
32.192775,-12.4860375,36024
32.19475,-12.484835,36024
32.19681,-12.4836325,36028
32.19887,-12.48243,36028
32.20093,-12.4810575,36028
32.20299,-12.479685,36032
32.2049625,-12.478312500000001,36032
32.206935,-12.47694,36032
32.2089075,-12.475737500000001,36032
32.21088,-12.474535,36036
32.21294,-12.4733325,36036
32.215,-12.47213,36036
32.21706,-12.4709275,36036
32.21912,-12.469725,36040
32.221095,-12.4685225,36040
32.22307,-12.46732,36040
32.225045,-12.46612,36040
32.22702,-12.46492,36044
32.22908,-12.46372,36044
32.231139999999996,-12.46252,36040
32.2332,-12.461145,36044
32.23526,-12.459769999999999,36044
32.23732,-12.458395,36040
32.23938,-12.45702,36044
32.24144,-12.45582,36044
32.2435,-12.45462,36040
32.245475,-12.453420000000001,36044
32.24745,-12.45222,36044
32.249424999999995,-12.4510175,36040
32.2514,-12.449815000000001,36040
32.25346,-12.4486125,36040
32.25552,-12.44741,36044
32.25758,-12.4460375,36040
32.25964,-12.444665,36040
32.2616125,-12.4432925,36040
32.263585,-12.44192,36040
32.2655575,-12.4407175,36040
32.26753,-12.439515,36040
32.26959,-12.4383125,36040
32.27165,-12.43711,36040
32.27371,-12.4359075,36036
32.27577,-12.434705000000001,36036
32.277745,-12.4335025,36036
32.27972,-12.4323,36036
32.281695,-12.4309275,36036
32.28367,-12.429555,36032
32.28573,-12.4281825,36032
32.28779,-12.42681,36032
32.28985,-12.4256075,36028
32.29191,-12.424405,36028
32.29397,-12.4232025,36028
32.29603,-12.422,36028
32.29809,-12.4208,36024
32.30015,-12.419599999999999,36024
32.3021225,-12.4184,36028
32.304095000000004,-12.4172,36024
32.3060675,-12.415825,36024
32.30804,-12.414449999999999,36024
32.3101,-12.413075,36024
32.31216,-12.4117,36024
32.31422,-12.410499999999999,36024
32.31628,-12.4093,36024
32.318255,-12.408100000000001,36024
32.320229999999995,-12.4069,36024
32.322205,-12.4056975,36024
32.32418,-12.404495,36024
32.32624,-12.4032925,36028
32.3283,-12.40209,36024
32.33036,-12.400717499999999,36024
32.33242,-12.399345,36024
32.334395,-12.3979725,36024
32.33637,-12.3966,36024
32.338345,-12.3953975,36024
32.34032,-12.394195,36028
32.34238,-12.3929925,36028
32.34444,-12.39179,36028
32.3465,-12.3905875,36024
32.34856,-12.389385,36032
32.3505325,-12.3881825,36032
32.352505,-12.38698,36028
32.3544775,-12.385607499999999,36028
32.35645,-12.384235,36028
32.35851,-12.3828625,36028
32.36057,-12.38149,36028
32.36263,-12.380289999999999,36028
32.36469,-12.37909,36028
32.366665000000005,-12.37789,36028
32.36864,-12.37669,36028
32.370615,-12.3754875,36032
32.37259,-12.374285,36028
32.37465,-12.3730825,36028
32.37671,-12.37188,36028
32.37877,-12.3705075,36028
32.38083,-12.369135,36024
32.382805000000005,-12.367762500000001,36024
32.384780000000006,-12.36639,36024
32.386755,-12.365187500000001,36024
32.38873,-12.363985,36020
32.39079,-12.3627825,36020
32.39285,-12.36158,36020
32.39491,-12.3603775,36016
32.39697,-12.359175,36020
32.398942500000004,-12.357972499999999,36016
32.400915,-12.35677,36016
32.4028875,-12.355397499999999,36016
32.40486,-12.354025,36016
32.40692,-12.3526525,36016
32.40898,-12.35128,36012
32.41104,-12.3500775,36012
32.4131,-12.348875,36012
32.41516,-12.3476725,36012
32.41722,-12.34647,36016
32.41928,-12.34527,36012
32.42134,-12.34407,36016
32.423315,-12.342870000000001,36016
32.425290000000004,-12.34167,36016
32.427265,-12.3404675,36016
32.42924,-12.339265000000001,36020
32.4313,-12.3380625,36020
32.43336,-12.33686,36016
32.43542,-12.3354875,36020
32.43748,-12.334115,36016
32.4394525,-12.3327425,36020
32.441424999999995,-12.33137,36020
32.443397499999996,-12.3301675,36020
32.44537,-12.328965,36016
32.44743,-12.3277625,36020
32.44949,-12.32656,36020
32.45155,-12.3253575,36020
32.45361,-12.324155000000001,36024
32.455585,-12.3229525,36020
32.45756,-12.32175,36028
32.459534999999995,-12.3203775,36024
32.46151,-12.319005,36020
32.463485,-12.3176325,36024
32.46546,-12.31626,36024
32.467435,-12.3150575,36024
32.46941,-12.313855,36024
32.471470000000004,-12.3126525,36020
32.47353,-12.31145,36024
32.47559,-12.31025,36020
32.47765,-12.30905,36024
32.4796225,-12.30785,36020
32.481595,-12.30665,36024
32.4835675,-12.305277499999999,36020
32.48554,-12.303905,36020
32.4876,-12.3025325,36020
32.48966,-12.30116,36020
32.49172,-12.2999575,36024
32.49378,-12.298755,36024
32.495755,-12.2975525,36024
32.497730000000004,-12.29635,36024
32.499705,-12.2951475,36024
32.50168,-12.293945,36028
32.50374,-12.2927425,36024
32.5058,-12.29154,36024
32.50786,-12.290167499999999,36020
32.50992,-12.288795,36024
32.5118925,-12.2874225,36024
32.513864999999996,-12.28605,36020
32.515837499999996,-12.2848475,36020
32.51781,-12.283645,36016
32.51987,-12.2824425,36016
32.52193,-12.28124,36020
32.52399,-12.28004,36016
32.52605,-12.278839999999999,36016
32.528025,-12.27764,36016
32.53,-12.27644,36012
32.531974999999996,-12.275065,36012
32.53395,-12.273689999999998,36016
32.53601,-12.272314999999999,36012
32.53807,-12.27094,36012
32.54013,-12.269739999999999,36008
32.54219,-12.26854,36012
32.544165,-12.26734,36012
32.546139999999994,-12.26614,36008
32.548114999999996,-12.2649375,36008
32.55009,-12.263735,36004
32.5520625,-12.262532499999999,36004
32.554035,-12.26133,36000
32.5560075,-12.259957499999999,36004
32.55798,-12.258585,36000
32.56004,-12.2572125,36000
32.5621,-12.25584,36000
32.56416,-12.2546375,36000
32.56622,-12.253435,36000
32.568195,-12.2522325,36000
32.570170000000005,-12.25103,36000
32.572145,-12.2498275,36000
32.57412,-12.248625,35996
32.57618,-12.247422499999999,36000
32.57824,-12.24622,36000
32.5803,-12.244847499999999,36000
32.58236,-12.243475,36000
32.584335,-12.2421025,35996
32.58631,-12.24073,35996
32.588285,-12.2395275,35996
32.59026,-12.238325,35992
32.5922325,-12.2371225,35996
32.594205,-12.23592,35992
32.596177499999996,-12.23472,35996
32.59815,-12.23352,35992
32.60021,-12.232320000000001,35992
32.60227,-12.23112,35992
32.60433,-12.2297475,35992
32.60639,-12.228375,35992
32.608365,-12.227002500000001,35988
32.610339999999994,-12.22563,35988
32.612314999999995,-12.224427500000001,35988
32.61429,-12.223225,35988
32.61635,-12.2220225,35988
32.61841,-12.22082,35988
32.62047,-12.2194475,35988
32.62253,-12.218074999999999,35984
32.6245025,-12.2167025,35984
32.626475,-12.21533,35984
32.6284475,-12.2141275,35984
32.63042,-12.212925,35984
32.632395,-12.2117225,35988
32.634370000000004,-12.21052,35988
32.636345,-12.209317500000001,35988
32.63832,-12.208115,35988
32.64038,-12.2069125,35988
32.64244,-12.20571,35988
32.6445,-12.2043375,35988
32.64656,-12.202964999999999,35988
32.648535,-12.2015925,35988
32.65051,-12.20022,35992
32.652485,-12.1990175,35992
32.65446,-12.197815,35988
32.6564325,-12.1966125,35992
32.658405,-12.19541,35988
32.6603775,-12.19421,35988
32.66235,-12.193010000000001,35992
32.664410000000004,-12.19181,35992
32.666470000000004,-12.19061,35996
32.66853,-12.189235,35996
32.67059,-12.18786,35996
32.672565,-12.186485,35992
32.67453999999999,-12.18511,35996
32.676514999999995,-12.183910000000001,35992
32.67849,-12.18271,35992
32.680465,-12.18151,35992
32.68244,-12.18031,35988
32.684415,-12.1791075,35988
32.68639,-12.177904999999999,35988
32.68845,-12.1767025,35984
32.69051,-12.1755,35980
32.692569999999996,-12.174127499999999,35980
32.69463,-12.172754999999999,35976
32.6966025,-12.1713825,35976
32.698575,-12.17001,35976
32.7005475,-12.1688075,35976
32.70252,-12.167605,35976
32.70458,-12.1664025,35976
32.70664,-12.1652,35972
32.7087,-12.1639975,35968
32.71076,-12.162795,35972
32.712735,-12.1615925,35972
32.71471,-12.16039,35976
32.716685,-12.1590175,35976
32.71866,-12.157644999999999,35980
32.7206325,-12.1562725,35980
32.722605,-12.1549,35980
32.7245775,-12.1536975,35980
32.72655,-12.152495,35984
32.72861,-12.1512925,35988
32.73067,-12.15009,35984
32.73273,-12.14889,35988
32.73479,-12.14769,35988
32.736765,-12.14649,35988
32.73874,-12.14529,35992
32.740715,-12.143915,35992
32.74269,-12.14254,35992
32.744665000000005,-12.141164999999999,35992
32.74664,-12.13979,35992
32.748615,-12.13859,35992
32.75059,-12.13739,35988
32.75265,-12.13619,35988
32.75471,-12.13499,35984
32.75677,-12.1337875,35984
32.75883,-12.132584999999999,35984
32.760802500000004,-12.131382499999999,35984
32.762775000000005,-12.13018,35984
32.7647475,-12.128807499999999,35980
32.76672,-12.127434999999998,35980
32.768695,-12.1260625,35980
32.770669999999996,-12.12469,35980
32.772645,-12.1234875,35980
32.77462,-12.122285,35980
32.77668,-12.1210825,35980
32.77874,-12.11988,35980
32.7808,-12.118680000000001,35984
32.78286,-12.11748,35980
32.784835,-12.11628,35980
32.78681,-12.11508,35980
32.788785,-12.113705,35984
32.79076,-12.11233,35980
32.7927325,-12.110955,35980
32.794705,-12.10958,35984
32.7966775,-12.10838,35988
32.79865,-12.10718,35984
32.80071,-12.105979999999999,35988
32.80277,-12.10478,35988
32.80483,-12.103405,35988
32.80689,-12.10203,35988
32.808865000000004,-12.100655,35992
32.81084,-12.09928,35992
32.812815,-12.09808,35988
32.81479,-12.09688,35984
32.816765000000004,-12.095680000000002,35988
32.818740000000005,-12.09448,35984
32.820715,-12.093277500000001,35988
32.82269,-12.092075000000001,35980
32.8247475,-12.0908725,35984
32.826805,-12.08967,35980
32.8288625,-12.0882975,35980
32.83092,-12.086925,35980
32.832895,-12.0855525,35976
32.834869999999995,-12.08418,35972
32.836845,-12.0829775,35972
32.83882,-12.081775,35972
32.84088,-12.0805725,35968
32.84294,-12.07937,35968
32.845,-12.078167500000001,35968
32.84706,-12.076965000000001,35968
32.849035,-12.0757625,35968
32.85101,-12.07456,35968
32.852985,-12.0731875,35968
32.85496,-12.071815,35968
32.8569325,-12.0704425,35968
32.858905,-12.06907,35968
32.8608775,-12.0678675,35972
32.86285,-12.066665,35972
32.86491,-12.0654625,35968
32.86697,-12.06426,35972
32.86903,-12.0628875,35968
32.87109,-12.061515,35972
32.873065000000004,-12.060142500000001,35976
32.87504,-12.05877,35976
32.877015,-12.057567500000001,35976
32.87899,-12.056365,35976
32.88105,-12.0551625,35976
32.88311,-12.05396,35980
32.88517,-12.05276,35976
32.88723,-12.05156,35976
32.889205000000004,-12.050360000000001,35980
32.891180000000006,-12.04916,35976
32.893155,-12.047785000000001,35976
32.89513,-12.04641,35976
32.8971025,-12.045034999999999,35976
32.899074999999996,-12.04366,35976
32.9010475,-12.042459999999998,35972
32.90302,-12.04126,35976
32.90508,-12.04006,35972
32.90714,-12.03886,35976
32.9092,-12.0374875,35980
32.91126,-12.036114999999999,35972
32.913235,-12.0347425,35976
32.91521,-12.03337,35980
32.917184999999996,-12.0321675,35984
32.91916,-12.030965,35984
32.92122,-12.0297625,35984
32.92328,-12.02856,35984
32.92534,-12.0271875,35988
32.9274,-12.025815000000001,35988
32.929375,-12.024442500000001,35988
32.931349999999995,-12.02307,35988
32.933324999999996,-12.0218675,35988
32.9353,-12.020665000000001,35992
32.9372725,-12.0194625,35988
32.939245,-12.01826,35988
32.9412175,-12.0170575,35992
32.94319,-12.015855,35992
32.94525,-12.0146525,35996
32.94731,-12.01345,35992
32.94937,-12.0120775,35992
32.95143,-12.010705000000002,35992
32.953405000000004,-12.009332500000001,35992
32.955380000000005,-12.00796,35992
32.957355,-12.0067575,35992
32.95933,-12.005555000000001,35988
32.96139,-12.0043525,35988
32.96345,-12.00315,35988
32.96551,-12.0017775,35988
32.96757,-12.000405,35988
32.9695425,-11.9990325,35988
32.971515,-11.99766,35988
32.9734875,-11.9964575,35984
32.97546,-11.995255,35984
32.97752,-11.9940525,35984
32.97958,-11.99285,35988
32.98164,-11.9914775,35984
32.9837,-11.990105,35984
32.985675,-11.988732500000001,35980
32.98765,-11.98736,35984
32.989625,-11.986157500000001,35980
32.9916,-11.984955,35976
32.99366,-11.9837525,35980
32.99572,-11.98255,35984
32.99778,-11.9811775,35980
32.99984,-11.979804999999999,35984
33.001815,-11.9784325,35988
33.003789999999995,-11.97706,35988
33.005765,-11.9758575,35988
33.00774,-11.974655,35992
33.0098,-11.9734525,35992
33.01186,-11.97225,35992
33.01392,-11.97105,35992
33.01598,-11.969850000000001,35992
33.0179525,-11.96865,35996
33.019925,-11.96745,35996
33.0218975,-11.966077499999999,35996
33.02387,-11.964704999999999,35996
33.02593,-11.9633325,36000
33.02799,-11.96196,36004
33.03005,-11.9607575,36000
33.03211,-11.959555,36004
33.034085000000005,-11.9583525,36000
33.036060000000006,-11.95715,36000
33.038035,-11.9557775,36004
33.04001,-11.954405000000001,36008
33.04207,-11.9530325,36008
33.04413,-11.95166,36004
33.04619,-11.9504575,36008
33.04825,-11.949255,36008
33.050222500000004,-11.9480525,36008
33.052195,-11.94685,36008
33.0541675,-11.945477499999999,36012
33.05614,-11.944105,36008
33.0582,-11.9427325,36012
33.06026,-11.94136,36008
33.06232,-11.9401575,36008
33.06438,-11.938955,36012
33.066355,-11.9377525,36012
33.06833,-11.93655,36008
33.070305,-11.9351775,36012
33.07228,-11.933805,36016
33.07434,-11.9324325,36012
33.0764,-11.93106,36008
33.07846,-11.9298575,36012
33.08052,-11.928655,36008
33.082495,-11.9274525,36012
33.084469999999996,-11.92625,36008
33.086445,-11.9248775,36008
33.08842,-11.923504999999999,36008
33.09048,-11.9221325,36008
33.09254,-11.92076,36012
33.0946,-11.9195575,36012
33.09666,-11.918355,36012
33.0986325,-11.9171525,36008
33.100605,-11.91595,36012
33.1025775,-11.9145775,36016
33.10455,-11.913205000000001,36012
33.10661,-11.911832500000001,36012
33.108670000000004,-11.91046,36008
33.11073,-11.9092575,36012
33.11279,-11.908055000000001,36008
33.114765,-11.9068525,36012
33.11674,-11.90565,36012
33.118715,-11.9042775,36012
33.12069,-11.902905,36012
33.12275,-11.9015325,36012
33.12481,-11.90016,36012
33.12687,-11.8989575,36012
33.12893,-11.897755,36008
33.130905,-11.8965525,36012
33.13288,-11.89535,36012
33.134855,-11.8939775,36012
33.13683,-11.892605,36012
33.13889,-11.891232500000001,36004
33.140950000000004,-11.88986,36008
33.14301,-11.8886575,36012
33.14507,-11.887455,36020
33.1470425,-11.8862525,36016
33.149015,-11.88505,36016
33.1509875,-11.8836775,36020
33.15296,-11.882304999999999,36016
33.15502,-11.8809325,36016
33.15708,-11.87956,36016
33.15914,-11.8783575,36016
33.1612,-11.877155,36012
33.163175,-11.8759525,36016
33.16515,-11.87475,36012
33.167125,-11.8733775,36008
33.1691,-11.872005000000001,36008
33.17116,-11.870632500000001,36004
33.17322,-11.86926,36008
33.17528,-11.8680575,36008
33.17734,-11.866855000000001,36004
33.1793125,-11.8656525,36004
33.181285,-11.86445,36008
33.183257499999996,-11.8630775,36008
33.18523,-11.861705,36008
33.18729,-11.8603325,36012
33.18935,-11.85896,36012
33.19141,-11.8577575,36012
33.19347,-11.856555,36016
33.195445,-11.8553525,36016
33.197419999999994,-11.85415,36016
33.199394999999996,-11.8527775,36016
33.20137,-11.851405,36016
33.20343,-11.850032500000001,36016
33.20549,-11.84866,36016
33.20755,-11.8472875,36016
33.20961,-11.845915000000002,36016
33.211585,-11.844542500000001,36020
33.21356,-11.84317,36020
33.215534999999996,-11.8419675,36020
33.21751,-11.840765000000001,36016
33.21957,-11.8395625,36020
33.22163,-11.83836,36020
33.22369,-11.8369875,36020
33.22575,-11.835615,36020
33.2277225,-11.8342425,36020
33.229695,-11.83287,36020
33.2316675,-11.8316675,36020
33.23364,-11.830465,36020
33.2357,-11.8292625,36020
33.23776,-11.82806,36020
33.23982,-11.8266875,36016
33.24188,-11.825315,36016
33.243855,-11.823942500000001,36020
33.24583,-11.82257,36016
33.247805,-11.821367500000001,36008
33.24978,-11.820165,36012
33.25184,-11.8189625,36012
33.2539,-11.81776,36012
33.25596,-11.8163875,36008
33.25802,-11.815014999999999,36008
33.2599925,-11.8136425,36004
33.261965000000004,-11.81227,36008
33.2639375,-11.8110675,36004
33.26591,-11.809865,36008
33.26797,-11.8086625,36004
33.27003,-11.80746,36008
33.27209,-11.8060875,36008
33.27415,-11.804715000000002,36004
33.276125,-11.803342500000001,36008
33.278099999999995,-11.80197,36008
33.280075,-11.800767500000001,36004
33.28205,-11.799565000000001,36004
33.28411,-11.7983625,36004
33.28617,-11.79716,36004
33.28823,-11.7957875,36004
33.29029,-11.794415,36004
33.29235,-11.7930425,36004
33.29441,-11.79167,36008
33.29647,-11.7904675,36008
33.29853,-11.789265,36008
33.300505,-11.7880625,36008
33.30248,-11.78686,36008
33.304455,-11.7854875,36008
33.30643,-11.784115,36008
33.30849,-11.782742500000001,36008
33.31055,-11.78137,36012
33.31261,-11.7799975,36012
33.31467,-11.778625000000002,36012
33.3166425,-11.777252500000001,36008
33.318615,-11.77588,36012
33.3205875,-11.774677500000001,36012
33.32256,-11.773475000000001,36008
33.32462,-11.7722725,36008
33.32668,-11.77107,36008
33.32874,-11.7696975,36008
33.3308,-11.768325,36012
33.332775000000005,-11.7669525,36008
33.33475,-11.76558,36008
33.336725,-11.7643775,36008
33.3387,-11.763175,36008
33.34076,-11.7619725,36004
33.34282,-11.76077,36004
33.344879999999996,-11.7593975,36004
33.34694,-11.758025,36004
33.348915,-11.756652500000001,36004
33.35089,-11.75528,36000
33.352865,-11.754077500000001,36004
33.35484,-11.752875,35996
33.3569,-11.7516725,36000
33.358959999999996,-11.75047,36000
33.361019999999996,-11.7490975,36000
33.36308,-11.747724999999999,35996
33.3650525,-11.7463525,35996
33.367025,-11.74498,35992
33.3689975,-11.743605,35996
33.37097,-11.74223,35996
33.37303,-11.740855,35996
33.37509,-11.73948,35992
33.37715,-11.73828,35996
33.37921,-11.73708,35996
33.381185,-11.735880000000002,36000
33.383160000000004,-11.73468,35996
33.385135,-11.733305000000001,35996
33.38711,-11.73193,35996
33.38917,-11.730554999999999,35996
33.39123,-11.72918,36000
33.39329,-11.727979999999999,35996
33.39535,-11.72678,35996
33.3973225,-11.72558,35996
33.399294999999995,-11.72438,36000
33.401267499999996,-11.723005,36000
33.40324,-11.721630000000001,36004
33.4053,-11.720255,36004
33.40736,-11.71888,36008
33.40942,-11.71768,36004
33.41148,-11.71648,36008
33.413455,-11.71528,36008
33.41543,-11.71408,36008
33.417404999999995,-11.712705,36004
33.41938,-11.71133,36004
33.42144,-11.709954999999999,36004
33.4235,-11.70858,36004
33.42556,-11.707207499999999,36012
33.42762,-11.705835,36000
33.429595,-11.7044625,36004
33.431569999999994,-11.70309,36004
33.433544999999995,-11.701889999999999,36004
33.43552,-11.70069,36004
33.43758,-11.69949,36004
33.43964,-11.69829,36004
33.4417,-11.696915,36004
33.44376,-11.695540000000001,36004
33.4457325,-11.694165,36008
33.447705,-11.69279,36000
33.4496775,-11.6914175,36000
33.45165,-11.690045000000001,36000
33.45371,-11.688672500000001,36000
33.45577,-11.6873,36004
33.45783,-11.6860975,36000
33.45989,-11.684895000000001,36000
33.461865,-11.6836925,36000
33.463840000000005,-11.68249,36000
33.465815,-11.68129,36000
33.46779,-11.68009,35996
33.46985,-11.678889999999999,35996
33.47191,-11.67769,35996
33.47397,-11.676315,35996
33.47603,-11.67494,35992
33.4780025,-11.673565,35992
33.479974999999996,-11.67219,35992
33.4819475,-11.6708175,35992
33.48392,-11.669445,35992
33.48598,-11.668072500000001,35992
33.48804,-11.6667,35992
33.4901,-11.6654975,35992
33.49216,-11.664295,35992
33.49422,-11.6630925,35992
33.49628,-11.66189,35992
33.49834,-11.6605175,35992
33.5004,-11.659144999999999,35992
33.502375,-11.6577725,35992
33.50435,-11.6564,35988
33.506325,-11.6551975,35992
33.5083,-11.653995,35996
33.51036,-11.6527925,35996
33.51242,-11.65159,35992
33.51448,-11.6502175,36000
33.51654,-11.648845000000001,35996
33.518515,-11.647472500000001,36000
33.520489999999995,-11.6461,36000
33.522465,-11.6447275,36000
33.52444,-11.643355,36000
33.5265,-11.641982500000001,36000
33.52856,-11.64061,36000
33.53062,-11.6394075,36000
33.53268,-11.638205,36000
33.5346525,-11.6370025,36004
33.536625,-11.6358,36004
33.5385975,-11.6344275,36004
33.54057,-11.633054999999999,36004
33.54263,-11.6316825,36004
33.54469,-11.63031,36004
33.54675,-11.6291075,36004
33.54881,-11.627905,36004
33.550785000000005,-11.6267025,36004
33.552760000000006,-11.6255,36004
33.554735,-11.6241275,36004
